"TreeID","bark.thicknesses"
"QULA002",7.30519490319576
"QULA002",7.24188719823194
"QULA002",7.15830753011102
"QULA002",7.07472786199008
"QULA002",6.99114819386915
"QULA002",6.90756852574822
"QULA002",6.94862885414063
"QULA002",6.89308262154087
"QULA002",6.80172133130387
"QULA002",6.7141682437893
"QULA002",6.62750619248241
"QULA002",6.61679894421408
"QULA002",6.85259398359419
"QULA002",7.40654245807906
"QULA002",7.76681685014485
"QULA002",8.04216202754632
"QULA002",8.14451956197908
"QULA002",8.17827189613462
"QULA002",8.14789611902154
"QULA002",7.90243000757553
"QULA002",7.75477098507752
"QULA002",7.60319007769114
"QULA002",7.41226783034657
"QULA002",7.33999322224795
"QULA002",7.24518167706352
"QULA002",7.15008792686602
"QULA002",7.10150448694705
"QULA002",7.05292104702808
"QULA002",7.11080994359527
"QULA002",7.06703728996316
"QULA002",5.80438319727112
"QULA002",5.65657339434616
"QULA002",5.56441434151824
"QULA002",5.46196367363066
"QULA002",5.43247508472112
"QULA002",5.4029864958116
"QULA002",5.41806295067521
"QULA002",5.62040954744795
"QULA002",5.66809967789682
"QULA002",5.6400020916611
"QULA002",5.36436701277395
"QULA002",4.85740881689045
"QULA002",4.25438957485472
"QULA002",3.69022638781906
"QULA002",3.33751882831231
"QULA002",3.20651114958574
"QULA002",3.20222202885944
"QULA002",3.65484719721006
"QULA002",3.90584962447939
"QULA002",4.29152042869512
"QULA002",5.54863653843406
"QULA002",6.21383337810487
"QULA002",6.53393611855559
"QULA002",6.79323467359975
"QULA002",6.80823864527285
"QULA002",6.82324261694595
"QULA002",6.72808537021931
"QULA002",6.67986530482627
"QULA002",6.57984796182718
"QULA002",6.57283716678077
"QULA002",6.60078411701761
"QULA002",6.62873106725446
"QULA002",6.66014907654478
"QULA002",6.69441177732758
"QULA002",6.66526026386574
"QULA002",6.4187152213483
"QULA002",6.06721656855372
"QULA002",6.00218055041368
"QULA002",5.82852615969084
"QULA002",5.383440460802
"QULA002",5.26956954165293
"QULA002",5.18268836980898
"QULA002",4.47544761200651
"QULA002",4.07725678090446
"QULA002",3.67226521096862
